Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	24	7.476635514018691	6.659255822833858E-12	IFITM3, CD40, IFITM2, RSAD2, IL10RB, STAT1, BNIP3, RELA, MAVS, SLFN11, PTPRC, OAS1, IRF1, CASP1, ITGAX, IRF7, BCL2, TLR9, GBP2, IKBKE, MAP3K14, MYD88, BCL2L1, TLR2	317	236	19462	6.243490349141849	2.252817055126144E-8	1.877355204053912E-9	1.74195033565629E-9
GOTERM_BP_DIRECT	GO:0045087~innate immune response	38	11.838006230529595	1.7677171352378378E-11	C1QB, C1QA, CSF1R, APP, CD84, ITGAM, CSF1, PIK3CD, HMGB1, RELA, RELB, IKBKB, C4A, CASP4, CD14, FCGR1A, NQO1, XRCC6, FCER1G, ANXA1, SYK, RSAD2, CHUK, DAPK1, CYBB, NFKB2, HLA-E, MAVS, OAS1, AXL, IRF7, TLR9, SERPING1, TLR4, MYD88, OPTN, C1QC, TLR2	317	635	19462	3.673990908865098	5.980194228705216E-8	4.600143898853543E-9	4.2683569903935175E-9
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	16	4.984423676012461	1.5410513243600324E-10	CD74, APP, TGFB1, SYK, HMGB1, AIF1, RELA, P2RX7, MAVS, TYROBP, PLCG2, TLR9, IL6R, TLR4, MYD88, TLR2	317	105	19462	9.35532522157128	5.213376645940571E-7	3.6083100104780224E-8	3.34805945104656E-8
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	21	6.5420560747663545	1.5999009801114494E-10	CD74, CD40, CHUK, TRADD, XIAP, TNFRSF10B, RHOA, CX3CL1, RELA, TNFRSF1A, IKBKB, MAVS, CASP8, CASP1, TLR9, HMOX1, LTBR, IKBKE, TLR4, MAP3K14, MYD88	317	205	19462	6.289174424867277	5.412464709753095E-7	3.6083100104780224E-8	3.34805945104656E-8
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	12	3.7383177570093453	5.805612113931534E-10	BCL2, HMOX1, ATM, BAK1, SOD2, TNFRSF1B, CRIP1, IKBKE, BCL2L1, BOK, RAD9A, TNFRSF1A	317	52	19462	14.167920407668042	1.964036833834726E-6	1.183107424061882E-7	1.0977754076648679E-7
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	14	4.361370716510903	5.945263437496895E-10	CD40, TGFB1, PTEN, PIK3CD, PIK3R2, IGF1, MERTK, PIK3R5, IGF1R, FCGR3A, AXL, CCL3, CCL2, SOX9	317	81	19462	10.611364255948903	2.0112805085847896E-6	1.183107424061882E-7	1.0977754076648679E-7
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	21	6.5420560747663545	9.0562592056607E-10	CD74, CSF1R, APP, CDKN1A, CD40, TGFB1, RALB, TREM2, AIF1, P2RX7, C3, CLN3, DAB2, MAVS, PAK1, RELN, TMEM119, PECAM1, FAS, BIRC5, SOX9	317	226	19462	5.704782111052176	3.0637277536049723E-6	1.7020736051527862E-7	1.579310980364941E-7
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	18	5.607476635514018	1.0452762502864452E-9	CSF1R, CSF3R, IL10RB, STAT1, EBI3, IRAK3, OSMR, LILRB4, CX3CL1, RELA, TNFRSF1A, KIT, CCL2, PTPN6, IL6R, PRKACB, CD44, TGM2	317	160	19462	6.90686119873817	3.536163130535286E-6	1.86114187090476E-7	1.726906394552185E-7
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	12	3.7383177570093453	2.431336795842615E-9	TGFB1, STAT1, HDAC1, MYC, HMOX1, IGF1, IL6R, AIF1, TLR4, MYD88, CX3CL1, IGF1R	317	59	19462	12.486980698283698	8.225178572573988E-6	4.112606190167783E-7	3.8159831010749837E-7
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	22	6.853582554517133	2.9121851586435586E-9	CSF1R, GRN, TGFB1, FLT1, CSF1, TRADD, PIK3CD, IGF1, SOD2, AIF1, RHOA, ADRA2A, IGF1R, PPP3CA, DAB2, PAK1, KIT, ITGAX, CCL3, PECAM1, ITGAV, ATM	317	267	19462	5.0587081605406485	9.851873879584971E-6	4.691391615091028E-7	4.3530234347533955E-7
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	19	5.919003115264798	4.168361227970894E-9	MEF2C, CD40, IRAK3, HMGB1, TNFRSF1B, RHOA, RELA, CASP7, AXL, CASP1, TLR9, IRF8, CCL2, CD14, VIM, CD68, GBP2, TLR4, MYD88	317	198	19462	5.891374310932671	1.410146658209488E-5	6.409802742829789E-7	5.947493588454835E-7
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	13	4.049844236760125	5.281242876822701E-9	CHUK, STAT1, TRADD, TRAF1, TNFRSF1B, RELA, TNFSF13B, TNFRSF1A, NFKBIA, IKBKB, FAS, TNFRSF25, TP53	317	79	19462	10.102863075510124	1.7866285131451498E-5	7.768019414039651E-7	7.207748430585417E-7
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	22	6.853582554517133	5.600588194694653E-9	GRIA1, CDKN1A, HDAC2, TGFB1, CHUK, STAT1, OGG1, CYBB, TNFRSF11B, SOD2, RHOA, RELA, P2RX7, GRIN2A, MYC, MDM2, LTA, BCL2, HMOX1, BAK1, TP53, ATG5	317	277	19462	4.876083317199831	1.8946610496506366E-5	7.894495776105006E-7	7.325102642977715E-7
GOTERM_BP_DIRECT	GO:0001774~microglial cell activation	9	2.803738317757009	1.8966293774779713E-8	C1QA, APP, ITGAM, C5AR1, TLR9, TREM2, AIF1, CX3CL1, TLR2	317	30	19462	18.418296529968455	6.416091399141788E-5	2.566518873603191E-6	2.381407846361341E-6
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	17	5.29595015576324	2.2188126839181505E-8	CD74, APP, MAP2K1, MEF2C, FLT1, SYK, HMGB1, IGF1, CX3CL1, ADRA2A, IGF1R, P2RX7, PTPRC, KIT, PLCG2, TLR9, IL6R	317	172	19462	6.0680434304159645	7.505961699216801E-5	2.8180744782526125E-6	2.6148199193718444E-6
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	20	6.230529595015576	2.249128315483906E-8	DAPK1, STAT1, OSGIN1, XIAP, TNFRSF10B, TRAF1, CASP8, CASP4, CASP1, FAS, BIRC5, TNFRSF25, PTPN6, ATM, SOX9, APOE, TP53, TGM2, BCL2L1, BOK	317	246	19462	4.991408273704188	7.608511719781053E-5	2.8180744782526125E-6	2.6148199193718444E-6
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	10	3.115264797507788	3.712233026232205E-8	CD40, SYK, IRF1, PLCG2, TLR9, IRF8, HMGB1, TLR4, RELA, TLR2	317	45	19462	13.643182614791446	1.2557695998416385E-4	4.330511837152949E-6	4.018172230807894E-6
GOTERM_BP_DIRECT	GO:0032722~positive regulation of chemokine production	10	3.115264797507788	3.712233026232205E-8	CSF1R, CD74, APP, TLR9, HMOX1, IL6R, AIF1, TLR4, MYD88, TLR2	317	45	19462	13.643182614791446	1.2557695998416385E-4	4.330511837152949E-6	4.018172230807894E-6
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	48	14.953271028037381	3.9802224971420834E-8	DLX1, APP, HDAC2, CD40, KMT2A, KDM1A, HDAC1, KMT2C, WAS, ASH2L, PIK3R2, HMGB1, RELA, CX3CL1, RELB, IKBKB, PPP3CA, MYC, SOX9, SOX4, S100A10, EOMES, CREBBP, MEF2C, XRCC6, TGFB1, JAG1, CHUK, STAT1, IGF1, SOX10, TNFRSF1A, NFKB2, NFKBIA, DAB2, KAT2A, MAVS, MAFB, IRF1, MAFF, IRF7, TLR9, IRF8, ATM, TP53, TLR4, MYD88, TLR2	317	1232	19462	2.3919865623335657	1.346418646910319E-4	4.4883642359438895E-6	4.164639472843E-6
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	12	3.7383177570093453	4.476982570211715E-8	P2RX7, APP, MEF2C, CD40, TGFB1, FLT1, PTPRC, KIT, CSK, TLR4, ADRA2A, PIK3R5	317	77	19462	9.567946249334263	1.5144485492368798E-4	4.885687753234268E-6	4.5333058993208304E-6
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	13	4.049844236760125	5.036344239017412E-8	CD74, PRNP, TGFB1, SYK, TREM2, IGF1, RELN, PTPRC, PECAM1, PLCG2, IL6R, TP53, CD44	317	96	19462	8.31381440588854	1.7036501621758848E-4	5.3243601751862205E-6	4.940338926961143E-6
GOTERM_BP_DIRECT	GO:0032481~positive regulation of type I interferon production	9	2.803738317757009	5.560239560496385E-8	MAVS, SYK, IRF1, IRF7, PLCG2, XIAP, CD14, IKBKE, MYD88	317	34	19462	16.25143811467805	1.8808521922231147E-4	5.700088010048263E-6	5.288967266787319E-6
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	16	4.984423676012461	7.122797030960479E-8	DLX1, MEF2C, GRN, BDNF, SOD2, RHOA, CLN3, AXL, BCL2, NEFL, CCL2, BIRC5, HMOX1, APOE, BCL2L1, BOK	317	163	19462	6.026436492423215	2.409352025566358E-4	7.0871830458056765E-6	6.576017611819101E-6
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	10	3.115264797507788	8.129547078861586E-8	SELL, STAT1, BCL2, TIMP1, OSMR, IL6R, RELA, RELB, BCL2L1, NFKB2	317	49	19462	12.529453421747247	2.749847736486233E-4	7.857787933653927E-6	7.2910423658704335E-6
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	12	3.7383177570093453	8.729756494491242E-8	DLX1, NGFR, APP, CASP7, AXL, BNIP3, BCL2, XIAP, ATM, TP53, BCL2L1, BOK	317	82	19462	8.98453489266754	2.9528407020706915E-4	8.203546172462187E-6	7.6118626767244466E-6
GOTERM_BP_DIRECT	GO:0002931~response to ischemia	11	3.4267912772585665	1.0428372951541664E-7	P2RX7, NQO1, CSF1R, MEF2C, EEF2K, CSF1, BCL2, TREM2, TP53, RELA, CX3CL1	317	66	19462	10.232386961093585	3.5272965169508286E-4	9.534915052720393E-6	8.84720613375386E-6
GOTERM_BP_DIRECT	GO:1901216~positive regulation of neuron death	9	2.803738317757009	1.1333121026418229E-7	PRNP, C1QA, APP, ITGAM, TYROBP, CASP8, APOE, GRIN2B, EIF2S1	317	37	19462	14.933753943217665	3.8332601798951593E-4	1.0089460113782333E-5	9.36175444787548E-6
GOTERM_BP_DIRECT	GO:0007568~aging	15	4.672897196261682	1.2726595639001219E-7	CDKN1C, MBD3, NQO1, C1QA, TGFB1, CNP, OGG1, TNFRSF1B, EIF2S1, CX3CL1, PPP3CA, SERPING1, BAK1, TIMP1, CD68	317	147	19462	6.2647267108736235	4.304480886606621E-4	1.10395059094208E-5	1.0243277874570469E-5
GOTERM_BP_DIRECT	GO:0048709~oligodendrocyte differentiation	9	2.803738317757009	1.4154075690421593E-7	DLX1, CNP, MYRF, HDAC1, BNIP3, CSK, SOX9, SOX10, BOK	317	38	19462	14.540760418396149	4.78717792510408E-4	1.1970809515174063E-5	1.1107410898058345E-5
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	18	5.607476635514018	2.3498998895345377E-7	CD74, CSF1R, APP, MAP2K1, TGFB1, C5AR1, PTEN, TREM2, HMGB1, IGF1, CX3CL1, PTPRC, CCL4, CCL3, CCL2, APOE, TLR4, CD44	317	230	19462	4.804773007817857	7.946553199871254E-4	1.9389539820232538E-5	1.799106281280223E-5
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	11	3.4267912772585665	2.4319690328011596E-7	CSF1R, CD74, RAD50, FLT1, AXL, TIE1, KIT, TREM2, MERTK, CD44, IGF1R	317	72	19462	9.37968804766912	8.223968700213913E-4	1.9588931518967437E-5	1.8176073318959143E-5
GOTERM_BP_DIRECT	GO:0060337~type I interferon signaling pathway	10	3.115264797507788	2.7134330013604816E-7	IFITM3, MAVS, IFITM2, OAS1, STAT1, IRF1, IRF7, IRF8, IKBKE, MYD88	317	56	19462	10.963271744028841	9.175333176368872E-4	2.134777638047095E-5	1.9808060909931515E-5
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	14	4.361370716510903	2.900154808238274E-7	SUV39H2, TGFB1, SUV39H1, BNIP3, HILPDA, PTEN, TREM2, BBC3, MYC, LMNA, MDM2, BCL2, HMOX1, TP53	317	134	19462	6.414332124864636	9.806413706677786E-4	2.2298235718795637E-5	2.068996805240896E-5
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	9	2.803738317757009	3.228660419797121E-7	NFKBIA, TGFB1, PLCG2, CCL3, CCL2, CD14, TLR4, MYD88, TLR2	317	42	19462	13.15592609283461	0.0010916597019968721	2.4272351555941467E-5	2.252170012831814E-5
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	13	4.049844236760125	3.432012200257517E-7	APP, TGFB1, TRADD, CX3CL1, TNFRSF1A, NFKBIA, CASP4, CASP1, CCL3, TLR9, CD47, TLR4, TLR2	317	114	19462	7.001106868116664	0.0011603761688078196	2.5240211464067782E-5	2.3419752818713794E-5
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	15	4.672897196261682	4.923864756906803E-7	APP, CD40, TGFB1, CHUK, TRADD, IRAK3, TRAF1, CX3CL1, RELA, IKBKB, PLCG2, TLR9, TLR4, MYD88, TLR2	317	164	19462	5.6153343079172116	0.0016643572761034786	3.5441349941735564E-5	3.2885130791341395E-5
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	10	3.115264797507788	6.671349261193805E-7	NQO1, PRNP, APP, GRN, CASP8, CCL3, ATM, TP53, RHOA, BBC3	317	62	19462	9.902309962348632	0.0022543732827876584	4.657642790299242E-5	4.3217087551727224E-5
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	9	2.803738317757009	6.746216279180101E-7	CD74, MEF2C, CDKN1A, CD40, PTPRC, BCL2, TLR9, TLR4, TNFSF13B	317	46	19462	12.011932519544644	0.0022796433942949834	4.657642790299242E-5	4.3217087551727224E-5
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	11	3.4267912772585665	7.48890219419663E-7	NQO1, CDKN1A, CNP, CHUK, CCL4, MDM2, BCL2, CCL3, NEFL, SLC6A1, TLR2	317	81	19462	8.337500486816994	0.0025302899669867873	5.06699122459344E-5	4.7015327975166444E-5
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	10	3.115264797507788	1.0073371288506776E-6	CD74, MAVS, SYK, TLR9, CD14, HMGB1, TLR4, RELA, MYD88, TLR2	317	65	19462	9.445280271778694	0.0034020231840321546	6.682002954709494E-5	6.200061269533876E-5
GOTERM_BP_DIRECT	GO:0001775~cell activation	6	1.8691588785046727	1.2646133691011794E-6	SYK, PLCG2, CCL3, TIMP1, IGF1, TLR2	317	13	19462	28.335840815336084	0.004269051315819228	8.087874932501716E-5	7.504534263412026E-5
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	8	2.4922118380062304	1.2670924369571119E-6	BAG3, BCL2, FAS, ITGAV, BAK1, CX3CL1, BCL2L1, BOK	317	35	19462	14.032987832356918	0.004277402174679423	8.087874932501716E-5	7.504534263412026E-5
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	10	3.115264797507788	1.3096109443857524E-6	P2RX7, APP, TYROBP, CASP8, CASP1, CCL3, HSPB1, TLR4, RELA, MYD88	317	67	19462	9.163331606949479	0.004420616907402475	8.204470046031482E-5	7.612719915605327E-5
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	9	2.803738317757009	1.7878923809213073E-6	P2RX7, TGFB1, CASP8, PTPRC, TNFSF12, TRADD, FAS, TNFRSF1B, IL6R	317	52	19462	10.625940305751032	0.006030190309559202	1.0997163499375968E-4	1.0203989424930879E-4
GOTERM_BP_DIRECT	GO:0001836~release of cytochrome c from mitochondria	7	2.1806853582554515	1.8380558142766603E-6	BCL2, BAK1, SOD2, TP53, BCL2L1, BBC3, BOK	317	24	19462	17.90667718191378	0.00619885585788682	1.1103826463746325E-4	1.030295928752578E-4
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	10	3.115264797507788	1.9087463835801196E-6	DAB2, HDAC2, RTN4RL1, PTEN, PMP22, MDM2, VIM, APOE, RHOA, GFAP	317	70	19462	8.770617395223073	0.0064364916501944425	1.1328577220441307E-4	1.0511499821154378E-4
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	19	5.919003115264798	1.9877124621209607E-6	CDKN1A, OGG1, SUV39H1, RPA1, XIAP, ASH2L, FANCG, BBC3, DDB2, PAK1, RAD50, SLFN11, MYC, IRF7, BCL2, RAD17, ATM, TP53, RAD9A	317	298	19462	3.914403065653251	0.006701879502090113	1.1593846998888294E-4	1.0757636928616716E-4
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	15	4.672897196261682	2.0840816412371907E-6	CSF1R, APP, TGFB1, FLT1, PIK3CD, TREM2, IGF1, CX3CL1, PIK3R5, IGF1R, AXL, KIT, CCL3, PTPN6, SOX9	317	185	19462	4.977917981072555	0.007025659386547534	1.1949912190348163E-4	1.1088020799734817E-4
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	12	3.7383177570093453	2.3196440115369053E-6	NQO1, CLDN5, GRIN2A, CASP8, MYC, OGG1, CD14, BAK1, GRIN2B, RHOA, MYD88, IGF1R	317	113	19462	6.5197509840596295	0.007816654609334783	1.3078926151715583E-4	1.2135604253690577E-4
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	13	4.049844236760125	2.4774867222944823E-6	CSF1R, FLT1, SYK, CSF1, BDNF, TIE1, TRADD, PILRB, MERTK, IGF1R, AXL, KIT, BLNK	317	137	19462	5.825738561790509	0.008346322389289007	1.3739897674626612E-4	1.274890298570882E-4
GOTERM_BP_DIRECT	GO:0034142~toll-like receptor 4 signaling pathway	7	2.1806853582554515	3.0591445988181697E-6	NFKBIA, OAS1, CHUK, CD14, TLR4, RELA, MYD88	317	26	19462	16.529240475612717	0.010295734312708027	1.6692074480325594E-4	1.5488153057564895E-4
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	14	4.361370716510903	3.3240433064519607E-6	GRN, CD40, FLT1, TIE1, TNFSF12, C5AR1, CYBB, PIK3CD, HSPB1, C3, ITGAX, C3AR1, HMOX1, RAPGEF3	317	166	19462	5.177834365854586	0.011182265630933386	1.784958492972537E-4	1.656217768087731E-4
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	8	2.4922118380062304	4.611744906439701E-6	LFNG, PTPRC, KIT, PIK3CD, PIK3R2, TCIRG1, VAV1, SOX4	317	42	19462	11.694156526964099	0.015480494982036741	2.4377395341383608E-4	2.261916759580347E-4
GOTERM_BP_DIRECT	GO:0065003~macromolecular complex assembly	13	4.049844236760125	6.370024336162207E-6	CD74, CREBBP, CD40, KMT2A, WAS, FANCC, TRAF1, PEX14, DLG4, MDM2, FAS, SOX9, TP53	317	150	19462	5.320841219768665	0.021319321711202877	3.3153526660364226E-4	3.076231752494334E-4
GOTERM_BP_DIRECT	GO:0071480~cellular response to gamma radiation	7	2.1806853582554515	7.469677411827729E-6	CDKN1A, XRCC6, KDM1A, MDM2, ATM, TP53, BCL2L1	317	30	19462	14.325341745531022	0.024953398838847507	3.828775558214122E-4	3.552623847837461E-4
GOTERM_BP_DIRECT	GO:0050765~negative regulation of phagocytosis	6	1.8691588785046727	7.874846217458313E-6	CNN2, ATG3, TGFB1, CSK, ATG5, TLR2	317	18	19462	20.46477392218717	0.026288976341133474	3.9327320381654066E-4	3.6490824321020436E-4
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	10	3.115264797507788	8.021238859988563E-6	CSF3R, FCER1G, SYK, C5AR1, CCL4, CCL3, CCL2, PIK3CD, VAV1, CX3CL1	317	83	19462	7.396906236935122	0.026771087572487917	3.9327320381654066E-4	3.6490824321020436E-4
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	10	3.115264797507788	8.021238859988563E-6	CD40, MYC, CCL4, CCL3, CCL2, CD47, SOX9, GBP2, RELA, CX3CL1	317	83	19462	7.396906236935122	0.026771087572487917	3.9327320381654066E-4	3.6490824321020436E-4
GOTERM_BP_DIRECT	GO:1904646~cellular response to beta-amyloid	8	2.4922118380062304	8.654888353849518E-6	NGFR, PRNP, APP, CASP4, TREM2, IGF1, TLR4, IGF1R	317	46	19462	10.677273350706349	0.028855119212691127	4.182783900153274E-4	3.881099220390519E-4
