Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
BIOCARTA	h_tollPathway:Toll-Like Receptor Pathway	10	3.115264797507788	0.0025228379190675066	NFKBIA, IKBKB, CHUK, TLR9, CD14, TLR4, MAP3K14, RELA, MYD88, TLR2	133	38	1623	3.211317768104472	0.44065336328391447	0.05275024739868423	0.04885131606921626
BIOCARTA	h_stressPathway:TNF/Stress Related Signaling	8	2.4922118380062304	0.002783426028967883	NFKBIA, IKBKB, CHUK, TRADD, LTA, MAP3K14, RELA, TNFRSF1A	133	25	1623	3.9049624060150374	0.4732770611143424	0.053348998888551095	0.04940581201417992
BIOCARTA	h_vipPathway:Neuropeptides VIP and PACAP inhibit the apoptosis of activated T cells	8	2.4922118380062304	0.003554656332506234	NFKBIA, PPP3CA, CHUK, PRKAR1A, PRKAR2B, MYC, PRKACB, RELA	133	26	1623	3.7547715442452283	0.5591398178422105	0.05764607239342067	0.05338527573825479
BIOCARTA	h_badPathway:Regulation of BAD phosphorylation	8	2.4922118380062304	0.003554656332506234	PRKAR1A, PRKAR2B, KIT, BCL2, IGF1, PRKACB, BCL2L1, IGF1R	133	26	1623	3.7547715442452283	0.5591398178422105	0.05764607239342067	0.05338527573825479
BIOCARTA	h_il1rPathway:Signal transduction through IL1R	9	2.803738317757009	0.0037595264604404783	NFKBIA, IKBKB, TGFB1, CHUK, IL1R1, IRAK3, MAP3K14, RELA, MYD88	133	33	1623	3.3280929596719067	0.5795041150860867	0.05764607239342067	0.05338527573825479
BIOCARTA	h_atmPathway:ATM Signaling Pathway	7	2.1806853582554515	0.005048515452566078	NFKBIA, CDKN1A, RAD50, MDM2, ATM, TP53, RELA	133	21	1623	4.06766917293233	0.6877963313655753	0.06884321305076051	0.06375480165135647
BIOCARTA	h_cd40Pathway:CD40L Signaling Pathway	6	1.8691588785046727	0.005088411399404038	NFKBIA, IKBKB, CD40, CHUK, MAP3K14, RELA	133	15	1623	4.881203007518796	0.6906624901622372	0.06884321305076051	0.06375480165135647
BIOCARTA	h_nos1Pathway:Nitric Oxide Signaling Pathway	7	2.1806853582554515	0.0064859310524573305	PPP3CA, GRIN2A, PRKAR1A, PRKAR2B, DLG4, GRIN2B, PRKACB	133	22	1623	3.8827751196172247	0.7761150336691454	0.07458820710325931	0.06907516570867057
BIOCARTA	h_atrbrcaPathway:Role of BRCA1,  BRCA2 and ATR in Cancer Susceptibility	7	2.1806853582554515	0.0064859310524573305	RAD50, RAD17, FANCC, ATM, TP53, FANCG, RAD9A	133	22	1623	3.8827751196172247	0.7761150336691454	0.07458820710325931	0.06907516570867057
BIOCARTA	h_ceramidePathway:Ceramide Signaling Pathway	7	2.1806853582554515	0.0064859310524573305	MAP2K1, CASP8, TRADD, BCL2, CYCS, RELA, TNFRSF1A	133	22	1623	3.8827751196172247	0.7761150336691454	0.07458820710325931	0.06907516570867057
BIOCARTA	h_pmlPathway:Regulation of transcriptional activity by PML	6	1.8691588785046727	0.011896572202565249	CREBBP, SUMO1, FAS, TNFRSF1B, TP53, TNFRSF1A	133	18	1623	4.06766917293233	0.9362392589950718	0.13029579079000034	0.12066523234030466
BIOCARTA	h_keratinocytePathway:Keratinocyte Differentiation	10	3.115264797507788	0.012872797614322458	NFKBIA, IKBKB, MAP2K1, CHUK, BCL2, FAS, TNFRSF1B, MAP3K14, RELA, TNFRSF1A	133	48	1623	2.542293233082707	0.949205394084368	0.13457924778609842	0.12463208599321288
BIOCARTA	h_tidPathway:Chaperones modulate interferon Signaling Pathway	6	1.8691588785046727	0.015112383323980249	NFKBIA, IKBKB, TNFRSF1B, TP53, RELA, TNFRSF1A	133	19	1623	3.853581321725366	0.969874400436196	0.1511238332398025	0.13995381078294752
BIOCARTA	h_raccycdPathway:Influence of Ras and Rho proteins on G1 to S Transition	7	2.1806853582554515	0.018350072984952774	NFKBIA, IKBKB, CDKN1A, PAK1, CHUK, RELA, RHOA	133	27	1623	3.1637426900584797	0.9858737500937712	0.17585486610579742	0.16285689774145587
BIOCARTA	h_neutrophilPathway:Neutrophil and Its Surface Molecules	4	1.2461059190031152	0.021734918896526886	ITGAM, SELL, PECAM1, CD44	133	8	1623	6.101503759398495	0.9936172635824748	0.19469359492165958	0.180303198775276
BIOCARTA	h_pcafPathway:The information-processing pathway at the IFN-beta enhancer	5	1.557632398753894	0.022008841165057167	CREBBP, IRF1, IRF7, HMGB1, RELA	133	14	1623	4.358216970998926	0.994015420957561	0.19469359492165958	0.180303198775276
BIOCARTA	h_cskPathway:Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor	6	1.8691588785046727	0.028090440647883616	CREBBP, PTPRC, PRKAR1A, PRKAR2B, CSK, PRKACB	133	22	1623	3.3280929596719067	0.9985745684948937	0.23132845302541588	0.21423026301918952
BIOCARTA	h_classicPathway:Classical Complement Pathway	5	1.557632398753894	0.02816172471613759	C1QB, C3, C4A, C1QA, C1QC	133	15	1623	4.06766917293233	0.9985984135678518	0.23132845302541588	0.21423026301918952
BIOCARTA	h_fasPathway:FAS signaling pathway ( CD95 )	7	2.1806853582554515	0.04016825194832197	PAK1, CASP7, CASP8, CASP6, LMNA, FAS, LMNB1	133	32	1623	2.669407894736842	0.9999196704199126	0.3165587283281661	0.29316090927782334
BIOCARTA	h_soddPathway:SODD/TNFR1 Signaling Pathway	4	1.2461059190031152	0.04129026891236949	CASP8, TRADD, TNFRSF1B, TNFRSF1A	133	10	1623	4.881203007518797	0.999938617979465	0.3165587283281661	0.29316090927782334
BIOCARTA	h_p53Pathway:p53 Signaling Pathway	5	1.557632398753894	0.04325910514472164	CDKN1A, MDM2, BCL2, ATM, TP53	133	17	1623	3.5891198584697035	0.9999617441641109	0.31921718796580395	0.2956228740726793
BIOCARTA	h_mapkPathway:MAPKinase Signaling Pathway	13	4.049844236760125	0.04441282615176403	MAP2K1, MEF2C, TGFB1, CHUK, STAT1, TRADD, RELA, MAPK10, NFKBIA, IKBKB, PAK1, MYC, MAP3K14	133	87	1623	1.8234379051075966	0.9999710151046609	0.31921718796580395	0.2956228740726793
BIOCARTA	h_telPathway:Telomeres, Telomerase, Cellular Aging, and  Immortality	5	1.557632398753894	0.052219828842469514	XRCC6, MYC, BCL2, TP53, IGF1R	133	18	1623	3.389724310776942	0.9999956070906741	0.3550510851056578	0.3288081788152396
BIOCARTA	h_monocytePathway:Monocyte and its Surface Molecules	4	1.2461059190031152	0.05347730789764894	ITGAM, SELL, PECAM1, CD44	133	11	1623	4.437457279562542	0.99999676304275	0.3550510851056578	0.3288081788152396
BIOCARTA	h_p53hypoxiaPathway:Hypoxia and p53 in the Cardiovascular system	6	1.8691588785046727	0.054029512950860975	NQO1, CDKN1A, MDM2, RPA1, ATM, TP53	133	26	1623	2.8160786581839212	0.999997169617932	0.3550510851056578	0.3288081788152396
BIOCARTA	h_nfatPathway:NFAT and Hypertrophy of the heart (Transcription in the broken heart)	9	2.803738317757009	0.06606150001276775	PPP3CA, MEF2C, MAP2K1, CREBBP, PRKAR1A, PRKAR2B, CAMK4, IGF1, PRKACB	133	54	1623	2.0338345864661656	0.9999998509938736	0.4066193397608076	0.3765648668219654
BIOCARTA	h_ranbp2Pathway:Sumoylation by RanBP2 Regulates Transcriptional Repression	4	1.2461059190031152	0.06718058656917691	SUMO1, HDAC1, MDM2, HDAC6	133	12	1623	4.06766917293233	0.9999998869052494	0.4066193397608076	0.3765648668219654
BIOCARTA	h_carm1Pathway:Transcription Regulation by Methyltransferase of CARM1	4	1.2461059190031152	0.06718058656917691	CREBBP, PRKAR1A, PRKAR2B, PRKACB	133	12	1623	4.06766917293233	0.9999998869052494	0.4066193397608076	0.3765648668219654
BIOCARTA	h_nkcellsPathway:Ras-Independent pathway in NK cell-mediated cytotoxicity	5	1.557632398753894	0.07292812771935384	PAK1, MAP2K1, SYK, PTPN6, VAV1	133	20	1623	3.050751879699248	0.9999999727050024	0.41933673438628455	0.3883422801055592
BIOCARTA	h_compPathway:Complement Pathway	5	1.557632398753894	0.07292812771935384	C1QB, C3, C4A, C1QA, C1QC	133	20	1623	3.050751879699248	0.9999999727050024	0.41933673438628455	0.3883422801055592
BIOCARTA	h_tnfr1Pathway:TNFR1 Signaling Pathway	6	1.8691588785046727	0.09035221654364406	PAK1, CASP8, TRADD, LMNA, LMNB1, TNFRSF1A	133	30	1623	2.440601503759398	0.999999999652583	0.497677151395944	0.46089231846667855
BIOCARTA	h_il2rbPathway:IL-2 Receptor Beta Chain in T cell Activation	7	2.1806853582554515	0.09088017547230282	SOCS3, SYK, MYC, BCL2, FAS, PTPN6, BCL2L1	133	39	1623	2.1902834008097165	0.9999999996960098	0.497677151395944	0.46089231846667855
BIOCARTA	h_dcPathway:Dendritic cells in regulating TH1 and TH2 Development	5	1.557632398753894	0.09719861587282974	CD40, ITGAX, TLR9, TLR4, TLR2	133	22	1623	2.773410799726589	0.9999999999388763	0.5162085858234687	0.4780540381756471
BIOCARTA	h_eponfkbPathway:Erythropoietin mediated neuroprotection through NF-kB	4	1.2461059190031152	0.09875294685318532	NFKBIA, CDKN1A, SOD2, RELA	133	14	1623	3.486573576799141	0.9999999999588768	0.5162085858234687	0.4780540381756471
