Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05418:Fluid shear stress and atherosclerosis	19	5.919003115264798	1.0400255256822799E-7	NQO1, MEF2C, CHUK, IL1R1, PIK3CD, PIK3R2, RHOA, RELA, TNFRSF1A, MAPK10, IKBKB, SUMO1, BCL2, PECAM1, RAC2, CCL2, HMOX1, ITGAV, TP53	252	139	8586	4.657245632065776	2.8392295259194178E-5	6.60295275607587E-7	3.7005559402183447E-7
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	16	4.984423676012461	1.1659490982954416E-7	MAP2K1, GSN, SYK, WAS, PIK3CD, PIK3R2, VAV1, PLD2, PAK1, FCGR3A, PTPRC, BIN1, INPP5D, PLCG2, RAC2, FCGR1A	252	97	8586	5.620029455081001	3.182990565919752E-5	7.234184178060353E-7	4.054323000890967E-7
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	23	7.165109034267912	1.2030127413455367E-7	CDKN1A, MAP2K1, TGFB1, ITGB5, PIK3CD, MSN, PIK3R2, IGF1, RHOA, VAV1, IGF1R, PAK1, MYC, MDM2, PLCG2, FAS, ITGAV, PTPN6, TP53, TLR4, PRKACB, CD44, TLR2	252	205	8586	3.8226480836236933	3.2841710521647194E-5	7.298277297496256E-7	4.090243320574825E-7
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	22	6.853582554517133	1.5605767539592537E-7	MAP2K1, HDAC2, ITGAM, SYK, HDAC1, C5AR1, FPR1, CYBB, PIK3CD, PIK3R2, HMGB1, RELA, HDAC6, C3, FCGR3A, CASP4, CASP1, PLCG2, RAC2, FCGR1A, TLR4, TLR2	252	191	8586	3.924457741211668	4.260284119506075E-5	9.261683778932093E-7	5.190613985994909E-7
KEGG_PATHWAY	hsa04115:p53 signaling pathway	14	4.361370716510903	1.785777358161131E-7	CDKN1A, PTEN, TNFRSF10B, IGF1, BBC3, DDB2, CASP8, MDM2, BCL2, FAS, CYCS, ATM, TP53, BCL2L1	252	74	8586	6.445945945945946	4.875053788599981E-5	1.03727067825104E-6	5.813275229758576E-7
KEGG_PATHWAY	hsa05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	15	4.672897196261682	2.502346670428836E-7	MAP2K1, CHUK, STAT1, PTEN, PIK3CD, PIK3R2, RELA, NFKBIA, IKBKB, PPP3CA, TLR9, PTPN6, TLR4, MYD88, TLR2	252	89	8586	5.742375601926163	6.8311739281679E-5	1.4232096688064005E-6	7.976230011991915E-7
KEGG_PATHWAY	hsa05215:Prostate cancer	15	4.672897196261682	7.441487353116809E-7	CDKN1A, MAP2K1, CREBBP, CHUK, PTEN, PIK3CD, PIK3R2, IGF1, RELA, IGF1R, NFKBIA, IKBKB, MDM2, BCL2, TP53	252	97	8586	5.268777614138439	2.0313204621602576E-4	4.08340454965655E-6	2.288501450906418E-6
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	21	6.5420560747663545	7.478762911458882E-7	MAP2K1, CHUK, STAT1, WAS, PIK3CD, PIK3R2, RHOA, CX3CL1, VAV1, RELA, PIK3R5, NFKBIA, IKBKB, PAK1, CCL4, CCL3, PLCG2, RAC2, CCL2, DOCK2, PRKACB	252	192	8586	3.7265625	2.0414946248437094E-4	4.08340454965655E-6	2.288501450906418E-6
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	17	5.29595015576324	1.2105815286762559E-6	CDKN1A, MAP2K1, CREBBP, TGFB1, HOMER1, CHUK, BNIP3, PTEN, PIK3CD, PIK3R2, IGF1, SOD2, IGF1R, MAPK10, IKBKB, MDM2, ATM	252	131	8586	4.421483097055615	3.30434351913933E-4	6.48017171232584E-6	3.631744586028768E-6
KEGG_PATHWAY	hsa05214:Glioma	13	4.049844236760125	1.52458105375556E-6	CDKN1A, MAP2K1, PTEN, PIK3CD, PIK3R2, IGF1, DDB2, IGF1R, CAMK4, MDM2, PLCG2, BAK1, TP53	252	75	8586	5.905714285714285	4.161243411837656E-4	8.00405053221669E-6	4.4857865620115515E-6
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	26	8.09968847352025	1.7392205497735727E-6	CSF1R, CD40, CSF3R, CSF1, EBI3, TNFRSF11B, CX3CL1, TNFSF13B, CCL4, CCL3, CCL2, IL6R, NGFR, TGFB1, TNFRSF12A, IL10RB, IL1R1, TNFSF12, TNFRSF10B, OSMR, TNFRSF1B, TNFRSF1A, LTA, FAS, TNFRSF25, LTBR	252	297	8586	2.9826839826839824	4.74694919692209E-4	8.958626605437459E-6	5.020768756893521E-6
KEGG_PATHWAY	hsa04145:Phagosome	18	5.607476635514018	1.947132427742788E-6	ATP6V1A, MSR1, ITGAM, ITGB5, CYBB, TCIRG1, TUBB4A, CTSS, HLA-E, C3, FCGR3A, TUBB3, ITGAV, CD14, FCGR1A, TLR4, RAB7A, TLR2	252	152	8586	4.034774436090226	5.314264132251223E-4	9.843836162477429E-6	5.5168752119379E-6
KEGG_PATHWAY	hsa05140:Leishmaniasis	13	4.049844236760125	2.0361985957855563E-6	TGFB1, ITGAM, STAT1, CYBB, RELA, C3, NFKBIA, FCGR3A, PTPN6, FCGR1A, TLR4, MYD88, TLR2	252	77	8586	5.752319109461966	5.557283083699183E-4	1.0106949393626489E-5	5.664334275548911E-6
KEGG_PATHWAY	hsa04071:Sphingolipid signaling pathway	16	4.984423676012461	2.173510089569807E-6	MAP2K1, FCER1G, TRADD, PTEN, PIK3CD, PIK3R2, RHOA, RELA, PLD2, TNFRSF1A, MAPK10, BCL2, RAC2, S1PR3, S1PR5, TP53	252	121	8586	4.505312868949232	5.93192890790184E-4	1.059586168665281E-5	5.938340066146081E-6
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	12	3.7383177570093453	3.231343815855305E-6	IKBKB, CSF1R, MAP2K1, ITGAM, CHUK, MYC, KIT, PIK3CD, PIK3R2, CD14, FCGR1A, RELA	252	67	8586	6.1023454157782515	8.817692997776794E-4	1.547643617067541E-5	8.67360708466424E-6
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	16	4.984423676012461	4.015392456686751E-6	MAP2K1, FCER1G, SYK, ICAM2, PIK3CD, TNFRSF10B, PIK3R2, VAV1, PPP3CA, PAK1, FCGR3A, TYROBP, PLCG2, RAC2, FAS, PTPN6	252	127	8586	4.292463442069741	0.0010956037290168474	1.8900036908197983E-5	1.0592328377121945E-5
KEGG_PATHWAY	hsa04140:Autophagy - animal	18	5.607476635514018	6.032615703425854E-6	ATG3, MAP2K1, CALCOCO2, DAPK1, BNIP3, PTEN, PIK3CD, PIK3R2, HMGB1, EIF2S1, IGF1R, MAPK10, BCL2, PRKACB, OPTN, ATG5, RAB7A, BCL2L1	252	165	8586	3.7168831168831167	0.001645553644088138	2.7913628593817933E-5	1.564390173939247E-5
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	15	4.672897196261682	8.866864838092602E-6	NGFR, MAP2K1, BDNF, PIK3CD, IRAK3, PIK3R2, RHOA, RELA, MAPK10, NFKBIA, IKBKB, CAMK4, BCL2, PLCG2, TP53	252	119	8586	4.294717887154862	0.002417737386165131	4.0344235013321336E-5	2.2610505337136135E-5
KEGG_PATHWAY	hsa05135:Yersinia infection	16	4.984423676012461	1.02903191536926E-5	MAP2K1, CHUK, WAS, PIK3CD, PIK3R2, RHOA, VAV1, RELA, MAPK10, NFKBIA, IKBKB, CASP1, RAC2, CCL2, TLR4, MYD88	252	137	8586	3.979144942648592	0.0028053292722519663	4.6053395556689834E-5	2.5810144762540454E-5
